Abilities,Against Bug,Against Dark,Against Dragon,Against Electric,Against Fairy,Against Fighting,Against Fire,Against Flying,Against Ghost,Against Grass,Against Ground,Against Ice,Against Normal,Against Poison,Against Psychic,Against Rock,Against Steel,Against Water,Alolan Form,Att,BMI,BST,Catch Rate,Def,Experience to level 100,Experience type,Final Evolution,Galarian Form,Generation,HP,Height,Legendary,Mean,Mega Evolution,Name,Number,Spa,Spd,Spe,Standard Deviation,Type 1,Type 2,Weight,_id
"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,0.0,64,15.4,480,45,60,1000000,Medium Fast,1.0,0.0,7.0,68,1.2,0.0,80.0,0.0,Salazzle,758,111,60,117,24.25558354963519,Poison,Fire,22.2,635f06c6d0384d8adc85d228
"['Cute Charm', 'Fluffy', 'Klutz']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.0,75,27.2,340,140,50,1000000,Medium Fast,0.0,0.0,7.0,70,0.5,0.0,56.66666666666666,0.0,Stufful,759,45,50,50,11.426091000668409,Normal,Fighting,6.8,635f06c6d0384d8adc85d229
"['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.0,125,30.6,500,70,80,1000000,Medium Fast,1.0,0.0,7.0,120,2.1,0.0,83.33333333333333,0.0,Bewear,760,55,60,60,28.81936077631764,Normal,Fighting,135.0,635f06c6d0384d8adc85d22a
"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,30,35.6,210,235,38,1059860,Medium Slow,0.0,0.0,7.0,42,0.3,0.0,35.0,0.0,Bounsweet,761,30,38,32,4.58257569495584,Grass,,3.2,635f06c6d0384d8adc85d22b
"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,40,16.7,290,120,48,1059860,Medium Slow,0.0,0.0,7.0,52,0.7,0.0,48.333333333333336,0.0,Steenee,762,40,48,62,7.520342781785652,Grass,,8.2,635f06c6d0384d8adc85d22c
"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,120,14.9,510,45,98,1059860,Medium Slow,1.0,0.0,7.0,72,1.2,0.0,85.0,0.0,Tsareena,763,50,98,72,22.825424421026653,Grass,,21.4,635f06c6d0384d8adc85d22d
"['Flower Veil', 'Natural Cure', 'Triage']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,52,30.0,485,60,90,800000,Fast,1.0,0.0,7.0,51,0.1,0.0,80.83333333333333,0.0,Comfey,764,82,110,100,22.453037408976293,Fairy,,0.3,635f06c6d0384d8adc85d22e
"['Inner Focus', 'Symbiosis', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,60,33.8,490,45,80,1250000,Slow,1.0,0.0,7.0,90,1.5,0.0,81.66666666666667,0.0,Oranguru,765,90,110,60,17.716909687891082,Normal,Psychic,76.0,635f06c6d0384d8adc85d22f
"['Defiant', 'Receiver']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.0,120,20.7,490,45,90,1250000,Slow,1.0,0.0,7.0,100,2.0,0.0,81.66666666666667,0.0,Passimian,766,40,60,80,26.087459737497547,Fighting,,82.8,635f06c6d0384d8adc85d230
"['Wimp Out']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.0,35,48.0,230,90,40,1000000,Medium Fast,0.0,0.0,7.0,25,0.5,0.0,38.333333333333336,0.0,Wimpod,767,20,30,80,19.72026594366539,Bug,Water,12.0,635f06c6d0384d8adc85d231
"['Emergency Exit']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.0,125,27.0,530,45,140,1000000,Medium Fast,1.0,0.0,7.0,75,2.0,0.0,88.33333333333333,0.0,Golisopod,768,60,90,40,34.960294939005045,Bug,Water,108.0,635f06c6d0384d8adc85d232
"['Sand Veil', 'Water Compaction']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,0.0,55,280.0,320,140,80,1000000,Medium Fast,0.0,0.0,7.0,55,0.5,0.0,53.333333333333336,0.0,Sandygast,769,70,45,15,20.548046676563253,Ghost,Ground,70.0,635f06c6d0384d8adc85d233
"['Sand Veil', 'Water Compaction']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,0.0,75,147.9,480,60,110,1000000,Medium Fast,1.0,0.0,7.0,85,1.3,0.0,80.0,0.0,Palossand,770,100,75,35,23.80476142847617,Ghost,Ground,250.0,635f06c6d0384d8adc85d234
"['Innards Out', 'Unaware']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,60,13.3,410,60,130,800000,Fast,1.0,0.0,7.0,55,0.3,0.0,68.33333333333333,0.0,Pyukumuku,771,30,130,5,47.14045207910316,Water,,1.2,635f06c6d0384d8adc85d235
"['Battle Armor']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,95,33.4,534,3,95,1250000,Slow,0.0,0.0,7.0,95,1.9,1.0,89.0,0.0,Type: Null,772,95,95,59,13.41640786499874,Normal,,120.5,635f06c6d0384d8adc85d236
"['RKS System']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,95,19.0,570,3,95,1250000,Slow,1.0,0.0,7.0,95,2.3,1.0,95.0,0.0,Silvally,773,95,95,95,0.0,Normal,,100.5,635f06c6d0384d8adc85d237
"['Shields Down']",0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,0.0,60,444.4,440,30,100,1059860,Medium Slow,0.0,0.0,7.0,60,0.3,0.0,73.33333333333333,0.0,Minior Meteor Form,774,60,100,60,18.856180831641264,Rock,Flying,40.0,635f06c6d0384d8adc85d238
"['Shields Down']",0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,0.0,100,3.3,500,30,60,1059860,Medium Slow,0.0,0.0,7.0,60,0.3,0.0,83.33333333333333,0.0,Minior Core Form,774,100,60,120,24.267032964268395,Rock,Flying,0.3,635f06c6d0384d8adc85d239
"['Comatose']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,115,124.4,480,45,65,1250000,Slow,1.0,0.0,7.0,65,0.4,0.0,80.0,0.0,Komala,775,75,95,65,18.929694486000912,Normal,,19.9,635f06c6d0384d8adc85d23a
"['Shell Armor']",0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.0,78,53.0,485,70,135,1000000,Medium Fast,1.0,0.0,7.0,60,2.0,0.0,80.83333333333333,0.0,Turtonator,776,91,85,36,30.295305833669275,Fire,Dragon,212.0,635f06c6d0384d8adc85d23b
"['Iron Barbs', 'Lightning Rod', 'Sturdy']",0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,0.0,98,36.7,435,180,63,1000000,Medium Fast,1.0,0.0,7.0,65,0.3,0.0,72.5,0.0,Togedemaru,777,40,73,96,20.02290355234891,Electric,Steel,3.3,635f06c6d0384d8adc85d23c
"['Disguise']",0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,90,17.5,476,45,80,1000000,Medium Fast,1.0,0.0,7.0,55,0.2,0.0,79.33333333333333,0.0,Mimikyu,778,50,105,96,20.42601826647137,Ghost,Fairy,0.7,635f06c6d0384d8adc85d23d
"['Dazzling', 'Strong Jaw', 'Wonder Skin']",2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,105,23.5,475,80,70,1000000,Medium Fast,1.0,0.0,7.0,68,0.9,0.0,79.16666666666667,0.0,Bruxish,779,70,70,92,14.194091102364473,Water,Psychic,19.0,635f06c6d0384d8adc85d23e
"['Berserk', 'Cloud Nine', 'Sap Sipper']",1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,60,20.6,485,70,85,1000000,Medium Fast,1.0,0.0,7.0,78,3.0,0.0,80.83333333333333,0.0,Drampa,780,135,91,36,30.295305833669275,Normal,Dragon,185.0,635f06c6d0384d8adc85d23f
"['Steelworker']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,131,13.8,517,25,100,1000000,Medium Fast,1.0,0.0,7.0,70,3.9,0.0,86.16666666666667,0.0,Dhelmise,781,86,90,40,27.71531866836261,Ghost,Grass,210.0,635f06c6d0384d8adc85d240
"['Bulletproof', 'Overcoat', 'Soundproof']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,55,82.5,300,45,65,1250000,Slow,0.0,0.0,7.0,45,0.6,0.0,50.0,0.0,Jangmo-o,782,45,45,45,7.637626158259733,Dragon,,29.7,635f06c6d0384d8adc85d241
"['Bulletproof', 'Overcoat', 'Soundproof']",0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,0.0,75,32.6,420,45,90,1250000,Slow,0.0,0.0,7.0,55,1.2,0.0,70.0,0.0,Hakamo-o,783,65,70,65,10.801234497346432,Dragon,Fighting,47.0,635f06c6d0384d8adc85d242
"['Bulletproof', 'Overcoat', 'Soundproof']",0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,0.0,110,30.5,600,45,125,1250000,Slow,1.0,0.0,7.0,75,1.6,0.0,100.0,0.0,Kommo-o,784,100,105,85,16.329931618554518,Dragon,Fighting,78.2,635f06c6d0384d8adc85d243
"['Electric Surge', 'Telepathy']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,115,6.3,570,3,85,1250000,Slow,1.0,0.0,7.0,70,1.8,1.0,95.0,0.0,Tapu Koko,785,95,75,130,21.40872096444188,Electric,Fairy,20.5,635f06c6d0384d8adc85d244
"['Psychic Surge', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.0,85,12.9,570,3,75,1250000,Slow,1.0,0.0,7.0,70,1.2,1.0,95.0,0.0,Tapu Lele,786,130,115,95,21.40872096444188,Psychic,Fairy,18.6,635f06c6d0384d8adc85d245
"['Grassy Surge', 'Telepathy']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,0.0,130,12.6,570,3,115,1250000,Slow,1.0,0.0,7.0,70,1.9,1.0,95.0,0.0,Tapu Bulu,787,85,95,75,21.40872096444188,Grass,Fairy,45.5,635f06c6d0384d8adc85d246
"['Misty Surge', 'Telepathy']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.0,75,12.5,570,3,115,1250000,Slow,1.0,0.0,7.0,70,1.3,1.0,95.0,0.0,Tapu Fini,788,95,130,85,21.40872096444188,Water,Fairy,21.2,635f06c6d0384d8adc85d247
"['Unaware']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,29,2.5,200,45,31,1250000,Slow,0.0,0.0,7.0,43,0.2,1.0,33.333333333333336,0.0,Cosmog,789,29,31,37,5.08811250749125,Psychic,,0.1,635f06c6d0384d8adc85d248
"['Sturdy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,29,99990.0,400,45,131,1250000,Slow,0.0,0.0,7.0,43,0.1,1.0,66.66666666666667,0.0,Cosmoem,790,29,131,37,45.744459288044446,Psychic,,999.9,635f06c6d0384d8adc85d249
"['Full Metal Body']",1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,0.0,137,19.9,680,45,107,1250000,Slow,1.0,0.0,7.0,137,3.4,1.0,113.33333333333331,0.0,Solgaleo,791,113,89,97,18.34545054108935,Psychic,Steel,230.0,635f06c6d0384d8adc85d24a
"['Shadow Shield']",1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,113,7.5,680,45,89,1250000,Slow,1.0,0.0,7.0,137,4.0,1.0,113.33333333333331,0.0,Lunala,792,137,107,97,18.34545054108935,Psychic,Ghost,120.0,635f06c6d0384d8adc85d24b
"['Beast Boost']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,1.0,0.5,0.25,2.0,1.0,2.0,2.0,0.0,53,38.5,570,45,47,1250000,Slow,1.0,0.0,7.0,109,1.2,1.0,95.0,0.0,Nihilego,793,127,131,103,33.28663395418648,Rock,Poison,55.5,635f06c6d0384d8adc85d24c
"['Beast Boost']",0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,139,57.9,570,45,139,1250000,Slow,1.0,0.0,7.0,107,2.4,1.0,95.0,0.0,Buzzwole,794,53,53,79,36.05551275463989,Bug,Fighting,333.6,635f06c6d0384d8adc85d24d
"['Beast Boost']",0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,137,7.7,570,45,37,1250000,Slow,1.0,0.0,7.0,71,1.8,1.0,95.0,0.0,Pheromosa,795,137,37,151,48.24935232725928,Bug,Fighting,25.0,635f06c6d0384d8adc85d24e
"['Beast Boost']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,89,6.9,570,45,71,1250000,Slow,1.0,0.0,7.0,83,3.8,1.0,95.0,0.0,Xurkitree,796,173,71,83,35.4964786985977,Electric,,100.0,635f06c6d0384d8adc85d24f
"['Beast Boost']",0.25,1.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,101,11.8,570,45,103,1250000,Slow,1.0,0.0,7.0,97,9.2,1.0,95.0,0.0,Celesteela,797,107,101,61,15.491933384829668,Steel,Flying,999.9,635f06c6d0384d8adc85d250
"['Beast Boost']",1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,181,1.1,570,45,131,1250000,Slow,1.0,0.0,7.0,59,0.3,1.0,95.0,0.0,Kartana,798,59,31,109,50.95095681142799,Grass,Steel,0.1,635f06c6d0384d8adc85d251
"['Beast Boost']",2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,101,29.4,570,45,53,1250000,Slow,1.0,0.0,7.0,223,5.5,1.0,95.0,0.0,Guzzlord,799,97,53,43,61.44916598294886,Dark,Dragon,888.0,635f06c6d0384d8adc85d252
"['Prism Armor']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,107,39.9,600,255,101,1250000,Slow,1.0,0.0,7.0,97,2.4,1.0,100.0,0.0,Necrozma,800,127,89,79,15.0,Psychic,,230.0,635f06c6d0384d8adc85d253
"['Prism Armor']",1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,0.0,157,31.9,680,255,127,1250000,Slow,1.0,0.0,7.0,97,3.8,1.0,113.33333333333331,0.0,Dusk Mane Necrozma,800,113,109,77,24.830536755284925,Psychic,Steel,460.0,635f06c6d0384d8adc85d254
"['Prism Armor']",1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,113,19.8,680,255,109,1250000,Slow,1.0,0.0,7.0,97,4.2,1.0,113.33333333333331,0.0,Dawn Wings Necrozma,800,157,127,77,24.830536755284925,Psychic,Ghost,350.0,635f06c6d0384d8adc85d255
"['Prism Armor']",2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,167,4.1,754,255,97,1250000,Slow,1.0,0.0,7.0,97,7.5,1.0,125.66666666666669,0.0,Ultra Necrozma,800,167,97,129,31.340424729448426,Psychic,Dragon,230.0,635f06c6d0384d8adc85d256
"['Soul-Heart']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,95,80.5,600,3,115,1250000,Slow,1.0,0.0,7.0,80,1.0,1.0,100.0,0.0,Magearna,801,130,115,65,22.36067977499789,Steel,Fairy,80.5,635f06c6d0384d8adc85d257
"['Technician']",0.25,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.5,2.0,0.5,1.0,1.0,0.0,125,45.3,600,3,80,1250000,Slow,1.0,0.0,7.0,90,0.7,1.0,100.0,0.0,Marshadow,802,90,90,125,18.027756377319943,Fighting,Ghost,22.2,635f06c6d0384d8adc85d258
"['Beast Boost']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.0,73,5.0,420,45,67,1250000,Slow,0.0,0.0,7.0,67,0.6,1.0,70.0,0.0,Poipole,803,73,67,73,3.0,Poison,,1.8,635f06c6d0384d8adc85d259
"['Beast Boost']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,0.0,73,11.6,540,45,73,1250000,Slow,1.0,0.0,7.0,73,3.6,1.0,90.0,0.0,Naganadel,804,127,73,121,24.1039415863879,Poison,Dragon,150.0,635f06c6d0384d8adc85d25a
"['Beast Boost']",0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,0.0,131,27.1,570,30,211,1250000,Slow,1.0,0.0,7.0,61,5.5,1.0,95.0,0.0,Stakataka,805,53,101,13,63.81222453417527,Rock,Steel,820.0,635f06c6d0384d8adc85d25b
"['Beast Boost']",0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.0,127,4.0,570,30,53,1250000,Slow,1.0,0.0,7.0,53,1.8,1.0,95.0,0.0,Blacephalon,806,151,79,107,36.71511950137164,Fire,Ghost,13.0,635f06c6d0384d8adc85d25c
"['Volt Absorb']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,112,19.8,600,3,75,1250000,Slow,1.0,0.0,7.0,88,1.5,1.0,100.0,0.0,Zeraora,807,102,80,143,22.970996205360063,Electric,,44.5,635f06c6d0384d8adc85d25d
"['Magnet Pull']",0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,65,200.0,300,3,65,1250000,Slow,0.0,0.0,7.0,46,0.2,1.0,50.0,0.0,Meltan,808,55,35,34,12.727922061357855,Steel,,8.0,635f06c6d0384d8adc85d25e
"['Iron Fist']",0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,143,128.0,600,3,143,1250000,Slow,1.0,0.0,7.0,135,2.5,1.0,100.0,0.0,Melmetal,809,80,65,34,42.63019274332844,Steel,,800.0,635f06c6d0384d8adc85d25f
"['Grassy Surge', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,65,55.6,310,45,50,1059860,Medium Slow,0.0,0.0,8.0,50,0.3,0.0,51.66666666666666,0.0,Grookey,810,40,40,65,10.274023338281628,Grass,,5.0,635f06c6d0384d8adc85d260
"['Grassy Surge', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,85,28.6,420,45,70,1059860,Medium Slow,0.0,0.0,8.0,70,0.7,0.0,70.0,0.0,Thwackey,811,55,60,80,10.408329997330664,Grass,,14.0,635f06c6d0384d8adc85d261
"['Grassy Surge', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.0,125,20.4,530,45,90,1059860,Medium Slow,1.0,0.0,8.0,100,2.1,0.0,88.33333333333333,0.0,Rillaboom,812,60,70,85,20.94967514996089,Grass,,90.0,635f06c6d0384d8adc85d262
"['Blaze', 'Libero']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.0,71,50.0,310,45,40,1059860,Medium Slow,0.0,0.0,8.0,50,0.3,0.0,51.66666666666666,0.0,Scorbunny,813,40,40,69,13.449494001221344,Fire,,4.5,635f06c6d0384d8adc85d263
"['Blaze', 'Libero']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.0,86,25.0,420,45,60,1059860,Medium Slow,0.0,0.0,8.0,65,0.6,0.0,70.0,0.0,Raboot,814,55,60,94,14.617341299520463,Fire,,9.0,635f06c6d0384d8adc85d264
"['Blaze', 'Libero']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.0,116,16.8,530,45,75,1059860,Medium Slow,1.0,0.0,8.0,80,1.4,0.0,88.33333333333333,0.0,Cinderace,815,65,75,119,21.11608128628248,Fire,,33.0,635f06c6d0384d8adc85d265
"['Sniper', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,40,44.4,310,45,40,1059860,Medium Slow,0.0,0.0,8.0,50,0.3,0.0,51.66666666666666,0.0,Sobble,816,70,40,70,13.43709624716425,Water,,4.0,635f06c6d0384d8adc85d266
"['Sniper', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,60,23.5,420,45,55,1059860,Medium Slow,0.0,0.0,8.0,65,0.7,0.0,70.0,0.0,Drizzile,817,95,55,90,16.329931618554518,Water,,11.5,635f06c6d0384d8adc85d267
"['Sniper', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,85,12.5,530,45,65,1059860,Medium Slow,1.0,0.0,8.0,70,1.9,0.0,88.33333333333333,0.0,Inteleon,818,125,65,120,25.110865288865607,Water,,45.2,635f06c6d0384d8adc85d268
"['Cheek Pouch', 'Gluttony']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,55,27.8,275,255,55,1000000,Medium Fast,0.0,0.0,8.0,70,0.3,0.0,45.833333333333336,0.0,Skwovet,819,35,35,25,15.388487760516156,Normal,,2.5,635f06c6d0384d8adc85d269
"['Cheek Pouch', 'Gluttony']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,95,16.7,460,90,95,1000000,Medium Fast,1.0,0.0,8.0,120,0.6,0.0,76.66666666666667,0.0,Greedent,820,55,75,20,32.23179934302286,Normal,,6.0,635f06c6d0384d8adc85d26a
"['Big Pecks', 'Keen Eye', 'Unnerve']",0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,47,45.0,245,255,35,1059860,Medium Slow,0.0,0.0,8.0,38,0.2,0.0,40.833333333333336,0.0,Rookidee,821,33,35,57,8.532617157446802,Flying,,1.8,635f06c6d0384d8adc85d26b
"['Big Pecks', 'Keen Eye', 'Unnerve']",0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,67,25.0,365,120,55,1059860,Medium Slow,0.0,0.0,8.0,68,0.8,0.0,60.833333333333336,0.0,Corvisquire,822,43,55,77,11.081766806586192,Flying,,16.0,635f06c6d0384d8adc85d26c
"['Mirror Armor', 'Pressure', 'Unnerve']",0.25,1.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,87,15.5,495,45,105,1059860,Medium Slow,1.0,0.0,8.0,98,2.2,0.0,82.5,0.0,Corviknight,823,53,85,67,17.71769360460516,Flying,Steel,75.0,635f06c6d0384d8adc85d26d
